,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Name
331,4354.060606,4804.30303,3955.848484,4743.515151,4054.242424,4661.090909,4274.727272,4429.272727,4409.181818,4166.030303,4433.90909,3828.090909,3940.909091,4380.848484,lite
332,4354.060606,4804.30303,3955.848484,4743.515151,4054.242424,4661.090909,4274.727272,4429.272727,4409.181818,4166.030303,4433.90909,3828.090909,3940.909091,4380.848484,lite
333,4354.060606,4804.30303,3955.848484,4743.515151,4054.242424,4661.090909,4274.727272,4429.272727,4409.181818,4166.030303,4433.90909,3828.090909,3940.909091,4380.848484,lite
334,4355.090909,4806.363636,3957.393939,4742.484848,4056.818181,4655.939393,4272.151515,4434.939393,4407.121212,4170.151515,4430.818181,3825,3936.787878,4374.666666,lite
335,4352.515151,4805.333333,3956.878787,4742.484848,4055.787878,4659.030303,4273.181818,4432.363636,4406.090909,4167.575757,4427.727272,3823.969697,3932.151515,4376.727272,lite
336,4352,4804.30303,3956.878787,4744.030303,4056.30303,4658,4272.666666,4433.90909,4406.60606,4170.151515,4432.878787,3827.060606,3940.393939,4380.848484,lite
337,4352,4804.30303,3956.878787,4744.030303,4056.30303,4658,4272.666666,4433.90909,4406.60606,4170.151515,4432.878787,3827.060606,3940.393939,4380.848484,lite
338,4352.515151,4804.30303,3957.909091,4741.969696,4056.30303,4658.515151,4269.575757,4435.969697,4407.636363,4169.636363,4433.393939,3827.575757,3935.242424,4380.333333,lite
339,4352.515151,4804.30303,3957.909091,4741.969696,4056.30303,4658.515151,4269.575757,4435.969697,4407.636363,4169.636363,4433.393939,3827.575757,3935.242424,4380.333333,lite
340,4356.121212,4806.878787,3957.393939,4743,4057.333333,4655.424242,4271.636363,4433.90909,4405.575757,4168.090909,4437,3830.151515,3938.333333,4377.757575,lite
341,4354.575757,4802.757575,3955.333333,4738.363636,4056.30303,4653.363636,4268.030303,4428.757575,4407.121212,4172.727272,4438.030303,3831.696969,3938.333333,4381.878787,lite
342,4354.575757,4802.757575,3955.333333,4738.363636,4056.30303,4653.363636,4268.030303,4428.757575,4407.121212,4172.727272,4438.030303,3831.696969,3938.333333,4381.878787,lite
343,4355.090909,4808.939393,3954.30303,4745.060606,4059.393939,4663.151515,4277.30303,4434.939393,4408.666666,4171.181818,4424.636363,3821.393939,3929.575757,4363.333333,lite
344,4355.090909,4808.939393,3954.30303,4745.060606,4059.393939,4663.151515,4277.30303,4434.939393,4408.666666,4171.181818,4424.636363,3821.393939,3929.575757,4363.333333,lite
345,4355.090909,4808.939393,3954.30303,4745.060606,4059.393939,4663.151515,4277.30303,4434.939393,4408.666666,4171.181818,4424.636363,3821.393939,3929.575757,4363.333333,lite
346,4354.575757,4805.333333,3955.848484,4745.575757,4057.848484,4660.060606,4271.121212,4431.848484,4407.636363,4169.636363,4433.393939,3826.545454,3937.818181,4378.272727,lite
347,4354.575757,4805.333333,3955.848484,4745.575757,4057.848484,4660.060606,4271.121212,4431.848484,4407.636363,4169.636363,4433.393939,3826.545454,3937.818181,4378.272727,lite
348,4354.575757,4805.333333,3955.848484,4745.575757,4057.848484,4660.060606,4271.121212,4431.848484,4407.636363,4169.636363,4433.393939,3826.545454,3937.818181,4378.272727,lite
349,4354.575757,4805.333333,3955.848484,4745.575757,4057.848484,4660.060606,4271.121212,4431.848484,4407.636363,4169.636363,4433.393939,3826.545454,3937.818181,4378.272727,lite
350,4354.575757,4805.333333,3955.848484,4745.575757,4057.848484,4660.060606,4271.121212,4431.848484,4407.636363,4169.636363,4433.393939,3826.545454,3937.818181,4378.272727,lite
351,4354.575757,4805.333333,3955.848484,4745.575757,4057.848484,4660.060606,4271.121212,4431.848484,4407.636363,4169.636363,4433.393939,3826.545454,3937.818181,4378.272727,lite
352,4352.515151,4807.393939,3956.878787,4743.515151,4055.787878,4653.878787,4271.636363,4432.878787,4409.181818,4171.696969,4429.272727,3823.969697,3933.181818,4368.484848,lite
353,4352.515151,4807.393939,3956.878787,4743.515151,4055.787878,4653.878787,4271.636363,4432.878787,4409.181818,4171.696969,4429.272727,3823.969697,3933.181818,4368.484848,lite
354,4354.060606,4807.90909,3956.363636,4744.545454,4057.333333,4656.969697,4271.636363,4433.393939,4409.181818,4167.060606,4434.424242,3824.484848,3937.818181,4371.575757,lite
355,4354.060606,4807.90909,3956.363636,4744.545454,4057.333333,4656.969697,4271.636363,4433.393939,4409.181818,4167.060606,4434.424242,3824.484848,3937.818181,4371.575757,lite
356,4354.575757,4808.939393,3953.787878,4746.090909,4058.878787,4661.090909,4275.757575,4432.878787,4406.60606,4169.121212,4424.636363,3820.878787,3932.151515,4364.363636,lite
357,4354.575757,4808.939393,3953.787878,4746.090909,4058.878787,4661.090909,4275.757575,4432.878787,4406.60606,4169.121212,4424.636363,3820.878787,3932.151515,4364.363636,lite
358,4354.575757,4808.939393,3953.787878,4746.090909,4058.878787,4661.090909,4275.757575,4432.878787,4406.60606,4169.121212,4424.636363,3820.878787,3932.151515,4364.363636,lite
359,4353.545454,4806.878787,3954.30303,4742.484848,4051.151515,4655.939393,4271.121212,4428.242424,4405.060606,4168.090909,4430.30303,3824.484848,3933.181818,4371.060606,lite
360,4358.696969,4804.818181,3957.909091,4740.939393,4057.333333,4656.454545,4269.575757,4431.848484,4411.757575,4169.636363,4432.363636,3827.575757,3939.878787,4379.30303,lite
361,4352.515151,4805.848484,3954.818181,4743.515151,4057.848484,4658.515151,4274.727272,4432.363636,4406.60606,4165.515151,4428.242424,3825,3936.272727,4375.181818,lite
362,4356.636363,4803.272727,3956.363636,4740.939393,4055.272727,4656.454545,4268.030303,4433.393939,4408.151515,4171.181818,4438.030303,3833.242424,3942.969697,4388.575757,lite
363,4354.575757,4805.848484,3954.30303,4744.545454,4055.272727,4659.545454,4276.787878,4434.939393,4407.636363,4171.181818,4429.272727,3820.878787,3934.727272,4374.151515,lite
364,4354.575757,4806.878787,3955.848484,4743,4058.363636,4659.545454,4273.181818,4431.333333,4408.151515,4170.151515,4432.878787,3826.030303,3934.727272,4376.727272,lite
365,4353.545454,4808.939393,3954.30303,4741.454545,4054.242424,4656.454545,4272.666666,4431.333333,4405.575757,4171.696969,4431.333333,3828.090909,3936.272727,4378.272727,lite
366,4354.060606,4806.878787,3956.878787,4744.030303,4058.363636,4656.454545,4270.090909,4430.818181,4407.636363,4172.212121,4429.787878,3826.030303,3931.121212,4372.60606,lite
367,4357.151515,4805.333333,3956.878787,4742.484848,4052.696969,4654.90909,4267.515151,4428.757575,4407.636363,4172.727272,4434.939393,3831.696969,3937.30303,4379.30303,lite
368,4357.151515,4805.333333,3956.878787,4742.484848,4052.696969,4654.90909,4267.515151,4428.757575,4407.636363,4172.727272,4434.939393,3831.696969,3937.30303,4379.30303,lite
369,4357.151515,4805.333333,3956.878787,4742.484848,4052.696969,4654.90909,4267.515151,4428.757575,4407.636363,4172.727272,4434.939393,3831.696969,3937.30303,4379.30303,lite
370,4354.575757,4806.363636,3957.909091,4743.515151,4054.757575,4653.363636,4270.60606,4431.333333,4408.151515,4169.636363,4434.939393,3831.181818,3937.818181,4380.333333,lite
371,4353.030303,4805.333333,3957.909091,4744.030303,4054.757575,4657.484848,4276.272727,4434.424242,4407.121212,4168.090909,4427.727272,3822.939394,3935.757575,4373.121212,lite
372,4353.030303,4805.333333,3957.909091,4744.030303,4054.757575,4657.484848,4276.272727,4434.424242,4407.121212,4168.090909,4427.727272,3822.939394,3935.757575,4373.121212,lite
373,4354.060606,4806.878787,3959.969697,4743.515151,4053.727272,4654.90909,4274.212121,4433.393939,4407.636363,4170.666666,4431.333333,3826.030303,3937.818181,4378.787878,lite
374,4355.60606,4806.363636,3955.333333,4741.969696,4055.787878,4658,4268.030303,4430.818181,4408.151515,4171.181818,4429.272727,3830.151515,3936.787878,4379.818181,lite
375,4355.60606,4806.363636,3955.333333,4741.969696,4055.787878,4658,4268.030303,4430.818181,4408.151515,4171.181818,4429.272727,3830.151515,3936.787878,4379.818181,lite
376,4355.60606,4806.363636,3956.363636,4745.575757,4059.393939,4658.515151,4273.181818,4432.363636,4407.636363,4170.666666,4433.393939,3828.60606,3932.666666,4373.636363,lite
377,4355.60606,4806.363636,3956.363636,4745.575757,4059.393939,4658.515151,4273.181818,4432.363636,4407.636363,4170.666666,4433.393939,3828.60606,3932.666666,4373.636363,lite
378,4354.575757,4804.818181,3956.363636,4742.484848,4057.848484,4655.939393,4269.060606,4431.333333,4407.121212,4171.181818,4433.90909,3833.242424,3939.878787,4380.333333,lite
379,4354.575757,4804.818181,3956.363636,4742.484848,4057.848484,4655.939393,4269.060606,4431.333333,4407.121212,4171.181818,4433.90909,3833.242424,3939.878787,4380.333333,lite
380,4355.090909,4806.878787,3955.333333,4745.575757,4056.30303,4658.515151,4270.60606,4433.90909,4405.575757,4171.696969,4430.30303,3823.969697,3936.787878,4372.090909,lite
381,4355.090909,4806.878787,3955.333333,4745.575757,4056.30303,4658.515151,4270.60606,4433.90909,4405.575757,4171.696969,4430.30303,3823.969697,3936.787878,4372.090909,lite
382,4353.545454,4808.939393,3952.757575,4746.090909,4057.333333,4660.060606,4274.212121,4432.878787,4409.181818,4171.181818,4426.181818,3821.909091,3932.151515,4371.060606,lite
383,4356.121212,4806.363636,3953.787878,4742.484848,4055.272727,4658,4268.030303,4430.30303,4408.151515,4169.636363,4432.363636,3826.545454,3934.212121,4377.757575,lite
384,4356.121212,4806.363636,3953.787878,4742.484848,4055.272727,4658,4268.030303,4430.30303,4408.151515,4169.636363,4432.363636,3826.545454,3934.212121,4377.757575,lite
385,4356.121212,4806.363636,3953.787878,4742.484848,4055.272727,4658,4268.030303,4430.30303,4408.151515,4169.636363,4432.363636,3826.545454,3934.212121,4377.757575,lite
386,4358.181818,4803.787878,3956.878787,4743.515151,4056.818181,4656.969697,4270.090909,4432.878787,4407.636363,4171.696969,4437,3828.090909,3941.424242,4379.818181,lite
387,4358.181818,4803.787878,3956.878787,4743.515151,4056.818181,4656.969697,4270.090909,4432.878787,4407.636363,4171.696969,4437,3828.090909,3941.424242,4379.818181,lite
388,4358.181818,4803.787878,3956.878787,4743.515151,4056.818181,4656.969697,4270.090909,4432.878787,4407.636363,4171.696969,4437,3828.090909,3941.424242,4379.818181,lite
389,4352.515151,4807.393939,3954.30303,4741.454545,4059.909091,4659.545454,4273.181818,4429.787878,4405.575757,4170.666666,4431.333333,3828.090909,3934.212121,4374.666666,lite
390,4352.515151,4807.393939,3954.30303,4741.454545,4059.909091,4659.545454,4273.181818,4429.787878,4405.575757,4170.666666,4431.333333,3828.090909,3934.212121,4374.666666,lite
391,4354.575757,4806.363636,3952.757575,4745.575757,4053.212121,4654.393939,4265.969697,4431.848484,4406.60606,4170.151515,4432.363636,3824.484848,3938.333333,4376.212121,lite
